"customer_id","customer_code","first_name","last_name","full_name","gender","date_of_birth","marital_status","occupation","annual_income","phone_number","email","address","city","state","postal_code","country","pan_number","aadhaar_number","customer_since","risk_category","kyc_status","customer_status"
"104","CUST000104","Jai","Saha","Jai Saha","Male","1960-07-19","Married","Doctor","475636","9436196460","jai.saha225@gmail.com","18/518, Tripathi Circle","Vadodara","Gujarat","670654","India","JCJWE5306H","293144734459","2019-07-05","Medium","Verified","Active"
"105","CUST000105","Adweta","Parikh","Adweta Parikh","Female","1996-07-10","Single","Accountant","922403","9473553608","adweta.parikh497@gmail.com","H.No. 31, Natarajan","Kolkata","West Bengal","058527","India","VCTGJ5222L","018915617364","2012-07-06","Medium","Verified","Active"
"106","CUST000106","Wakeeta","Gopal","Wakeeta Gopal","Female","1953-07-21","Single","Nurse","1642054","9903367638","wakeeta.gopal809@gmail.com","H.No. 704, Bassi Ganj","Varanasi","Uttar Pradesh","054868","India","WJPZK4012A","122772309407","2024-07-03","Low","Verified","Active"
"107","CUST000107","Vritti","Kulkarni","Vritti Kulkarni","Female","1989-07-12","Single","Lawyer","1132553","9803984895","vritti.kulkarni148@gmail.com","34/505, Dash Road","Kolkata","West Bengal","667652","India","ZSEPQ8126Q","659420341057","2022-07-04","Low","Verified","Active"
"108","CUST000108","Yadavi","Tank","Yadavi Tank","Female","1989-07-12","Single","Marketing Manager","813002","9384276820","yadavi.tank650@gmail.com","41/61
Gole Marg","Indore","Madhya Pradesh","511544","India","GTXUR5664U","784812662610","2025-07-03","High","Verified","Inactive"
"109","CUST000109","Udant","Sandhu","Udant Sandhu","Male","1963-07-19","Married","Software Engineer","322059","9337947389","udant.sandhu67@gmail.com","75/705, Saran","Agra","Uttar Pradesh","016582","India","GKOEX5097M","817274704759","2011-07-07","Low","Pending","Active"
"110","CUST000110","Alexander","Dhar","Alexander Dhar","Male","1961-07-19","Married","Driver","264037","9882163121","alexander.dhar818@gmail.com","H.No. 213
Pathak Path","Nagpur","Maharashtra","909275","India","GZPRR3539L","724639703151","2011-07-07","Low","Pending","Active"
"111","CUST000111","Ria","Sawhney","Ria Sawhney","Female","1962-07-19","Single","Sales Executive","879794","9155455348","ria.sawhney623@gmail.com","28/56, Mallick Path","Ranchi","Jharkhand","102786","India","XOBEH5314R","306310872765","2014-07-06","Low","Verified","Active"
"112","CUST000112","Daniel","Lala","Daniel Lala","Male","1988-07-12","Married","Nurse","257915","9710110634","daniel.lala648@gmail.com","73/947
Das Ganj","Warangal","Telangana","172715","India","SGJPB4419U","480805943782","2025-07-03","Medium","Verified","Active"
"113","CUST000113","Oscar","Bhattacharyya","Oscar Bhattacharyya","Male","2002-07-09","Single","Civil Engineer","1198664","9755775674","oscar.bhattacharyya116@gmail.com","H.No. 22
Trivedi Path","Amritsar","Punjab","132370","India","EEKIE8258L","959846832535","2018-07-05","Low","Verified","Active"
"114","CUST000114","Pranit","Pillay","Pranit Pillay","Male","1946-07-23","Single","Software Engineer","471376","9623798955","pranit.pillay595@gmail.com","29/11
Rao Road","Nagpur","Maharashtra","866912","India","EAJDJ5093H","235520344878","2023-07-04","Low","Verified","Active"
"115","CUST000115","Nitara","Borah","Nitara Borah","Female","1959-07-20","Single","Nurse","3821605","9982660733","nitara.borah52@gmail.com","85
Gopal Street","Ghaziabad","Uttar Pradesh","680182","India","IOISD7436O","750471347523","2013-07-06","Medium","Verified","Active"
"116","CUST000116","Nidra","Gala","Nidra Gala","Female","1983-07-14","Married","Government Employee","494213","9573906433","nidra.gala618@gmail.com","H.No. 35, Mander Circle","Raipur","Chhattisgarh","438424","India","RUEJV8245T","108137810998","2017-07-05","Low","Verified","Active"
"117","CUST000117","Chakradhar","Thakkar","Chakradhar Thakkar","Male","1987-07-13","Single","Shopkeeper","606851","9766395202","chakradhar.thakkar723@gmail.com","92/29, Nazareth","Pune","Maharashtra","010943","India","QBRAK5445V","868086239038","2024-07-03","Low","Verified","Active"
"118","CUST000118","Turvi","Balasubramanian","Turvi Balasubramanian","Female","2006-07-08","Single","Driver","359869","9433992023","turvi.balasubramanian844@gmail.com","84/473
Mishra Marg","Pune","Maharashtra","102767","India","ZYYFI7436V","175686454364","2022-07-04","Low","Verified","Active"
"119","CUST000119","Vedika","Jani","Vedika Jani","Female","1989-07-12","Married","Driver","2608814","9405718103","vedika.jani433@gmail.com","25/55
De Marg","Agra","Uttar Pradesh","881537","India","YHTVQ5485E","711762522636","2011-07-07","Low","Verified","Active"
"120","CUST000120","Divya","Loke","Divya Loke","Female","1954-07-21","Married","Electrician","585872","9899262219","divya.loke459@gmail.com","210
Rajagopalan Road","Udaipur","Rajasthan","325953","India","WMILG7633Y","073367558754","2025-07-03","Medium","Verified","Active"
"121","CUST000121","Gauri","Tara","Gauri Tara","Female","1973-07-16","Married","Doctor","1460906","9544605184","gauri.tara749@gmail.com","47
Chana Nagar","Nagpur","Maharashtra","873395","India","NEPXO7440N","304888036717","2024-07-03","Low","Verified","Active"
"122","CUST000122","Arjun","Bedi","Arjun Bedi","Male","1962-07-19","Married","Driver","1577080","9456181743","arjun.bedi797@gmail.com","97
Yadav Road","Kolkata","West Bengal","162456","India","YHEXY1057T","704486426446","2026-07-03","Low","Verified","Active"
"123","CUST000123","Rajeshri","Bath","Rajeshri Bath","Female","2005-07-08","Single","Doctor","1152437","9530191266","rajeshri.bath596@gmail.com","H.No. 983
Mani Path","Surat","Gujarat","687849","India","UELPY2525Y","233045216255","2020-07-04","Low","Verified","Active"
"124","CUST000124","Dhriti","Dave","Dhriti Dave","Female","1978-07-15","Married","Retired","723900","9496474882","dhriti.dave307@gmail.com","55, Pau Circle","Ghaziabad","Uttar Pradesh","398680","India","ZAAQD4396Z","640382662035","2026-07-03","Low","Verified","Active"
"125","CUST000125","Aradhana","Barad","Aradhana Barad","Female","1955-07-21","Single","Nurse","1705140","9746853747","aradhana.barad865@gmail.com","57/872, Varma","Pune","Maharashtra","595269","India","NOROA6434Z","970183351611","2017-07-05","Medium","Verified","Active"
"126","CUST000126","Mason","Nayar","Mason Nayar","Male","1952-07-21","Single","HR Manager","358664","9879404519","mason.nayar760@gmail.com","94/705
Choudhary Path","Raipur","Chhattisgarh","940974","India","WIIUC9456V","920381308838","2023-07-04","Low","Verified","Active"
"127","CUST000127","Jhalak","Behl","Jhalak Behl","Female","1968-07-17","Married","Nurse","305148","9162119515","jhalak.behl572@gmail.com","896
Kibe Street","Chennai","Tamil Nadu","913075","India","IDSHG2167J","634146104155","2012-07-06","Low","Verified","Active"
"128","CUST000128","Ubika","Doshi","Ubika Doshi","Female","2003-07-09","Divorced","HR Manager","497685","9567422869","ubika.doshi411@gmail.com","36/897
Devi Nagar","Ludhiana","Punjab","857865","India","EXIWI8987A","014823554715","2024-07-03","Medium","Verified","Active"
"129","CUST000129","Gabriel","Sharaf","Gabriel Sharaf","Male","1973-07-16","Single","Electrician","534635","9353616778","gabriel.sharaf127@gmail.com","54/97
Koshy Ganj","Bengaluru","Karnataka","843443","India","PMOVE7648C","565836021578","2022-07-04","Low","Verified","Active"
"130","CUST000130","Wishi","Nadig","Wishi Nadig","Female","1996-07-10","Single","Nurse","4850277","9379956588","wishi.nadig73@gmail.com","H.No. 84
Dara Road","Ranchi","Jharkhand","652404","India","JOBSV6885D","882733335641","2014-07-06","Medium","Verified","Active"
"131","CUST000131","Balveer","Pal","Balveer Pal","Male","2000-07-09","Single","Software Engineer","8663600","9706447641","balveer.pal531@gmail.com","47/338
Magar Road","Agra","Uttar Pradesh","199330","India","LVKFL1121S","477295004359","2024-07-03","Low","Verified","Inactive"
"132","CUST000132","Zilmil","Kara","Zilmil Kara","Female","1979-07-15","Married","Driver","1495402","9569504953","zilmil.kara371@gmail.com","H.No. 165, Chaudhry Chowk","Hyderabad","Telangana","082677","India","YUHAX5981X","726556270410","2018-07-05","Low","Verified","Active"
"133","CUST000133","Harish","Mani","Harish Mani","Male","1970-07-17","Single","Student","279238","9647830191","harish.mani517@gmail.com","H.No. 01
Kata","Kanpur","Uttar Pradesh","262067","India","TKJRS3740G","580280444992","2014-07-06","Low","Verified","Active"
"134","CUST000134","Girik","Mann","Girik Mann","Male","1984-07-13","Married","Driver","7968126","9366228254","girik.mann701@gmail.com","H.No. 499, Nayak Zila","Ranchi","Jharkhand","788728","India","TTPFI3947K","568001422100","2020-07-04","High","Verified","Active"
"135","CUST000135","Vivaan","Mahajan","Vivaan Mahajan","Male","2000-07-09","Married","Student","296871","9160497667","vivaan.mahajan273@gmail.com","H.No. 527, Grewal Road","Srinagar","Jammu & Kashmir","549329","India","EBUJI1984I","924496141726","2012-07-06","Medium","Verified","Active"
"136","CUST000136","Tanmayi","Sane","Tanmayi Sane","Female","1959-07-20","Married","Electrician","1671441","9513307744","tanmayi.sane755@gmail.com","H.No. 612
Sood Street","Mysuru","Karnataka","304637","India","UUOAY8898D","593646905904","2017-07-05","Low","Verified","Active"
"137","CUST000137","Kiaan","Narayan","Kiaan Narayan","Male","1989-07-12","Married","Business Owner","1088985","9700923764","kiaan.narayan998@gmail.com","90/45
Bhatia Ganj","Ahmedabad","Gujarat","742684","India","VLZAB1701M","186468159016","2011-07-07","Medium","Verified","Active"
"138","CUST000138","Dhriti","Merchant","Dhriti Merchant","Female","1997-07-10","Married","Lawyer","251009","9915602387","dhriti.merchant421@gmail.com","33/27
Sha Street","Mumbai","Maharashtra","687833","India","IZODV4493Y","010271312517","2014-07-06","Medium","Verified","Active"
"139","CUST000139","Banjeet","Vora","Banjeet Vora","Male","1949-07-22","Single","Student","348757","9554960149","banjeet.vora652@gmail.com","51/91
Tiwari Nagar","Udaipur","Rajasthan","982258","India","VHKOE9686D","689546201189","2011-07-07","Low","Verified","Active"
"140","CUST000140","Vaishnavi","Dada","Vaishnavi Dada","Female","1995-07-11","Married","Nurse","437579","9841875316","vaishnavi.dada343@gmail.com","97/187, Setty Nagar","Warangal","Telangana","867908","India","FCFGK4276M","805042613413","2018-07-05","Low","Verified","Active"
"141","CUST000141","Vihaan","Morar","Vihaan Morar","Male","2001-07-09","Married","HR Manager","3441063","9776619808","vihaan.morar510@gmail.com","40, Bora Ganj","Agra","Uttar Pradesh","651801","India","WFMMA8014X","824299984097","2025-07-03","Low","Verified","Active"
"142","CUST000142","Vrishti","Balay","Vrishti Balay","Female","1980-07-14","Married","Teacher","4907324","9732906145","vrishti.balay607@gmail.com","22
Prasad Marg","Lucknow","Uttar Pradesh","766182","India","ALUWK7068U","468083042957","2024-07-03","Low","Verified","Active"
"143","CUST000143","Owen","Dani","Owen Dani","Male","1952-07-21","Single","Sales Executive","743979","9957135677","owen.dani902@gmail.com","68/23, Bajaj Nagar","Thiruvananthapuram","Kerala","786863","India","YFTFJ5380Q","620345176526","2024-07-03","Low","Verified","Active"
"144","CUST000144","Jatin","Sharma","Jatin Sharma","Male","1990-07-12","Divorced","Teacher","586385","9656295134","jatin.sharma670@gmail.com","431
Saini Nagar","Udaipur","Rajasthan","331190","India","AEAUV9513U","356746554583","2018-07-05","Low","Verified","Active"
"145","CUST000145","Vansha","Bava","Vansha Bava","Female","1986-07-13","Single","Farmer","6529080","9711954327","vansha.bava691@gmail.com","06/738, Bhalla Ganj","Varanasi","Uttar Pradesh","843959","India","IIJOE5940D","944143079374","2017-07-05","High","Verified","Inactive"
"146","CUST000146","Oeshi","Khalsa","Oeshi Khalsa","Female","1962-07-19","Married","HR Manager","377568","9934840065","oeshi.khalsa237@gmail.com","836
Maharaj Road","Shimla","Himachal Pradesh","892687","India","UTFCW2431Q","346506374303","2017-07-05","High","Verified","Active"
"147","CUST000147","Arunima","Padmanabhan","Arunima Padmanabhan","Female","1961-07-19","Divorced","HR Manager","351327","9913953953","arunima.padmanabhan16@gmail.com","56/62
Puri Road","Ranchi","Jharkhand","873342","India","KXKOS3243G","135088354002","2011-07-07","Low","Verified","Active"
"148","CUST000148","Vincent","Bhardwaj","Vincent Bhardwaj","Male","2007-07-08","Single","Mechanical Engineer","534984","9386461558","vincent.bhardwaj176@gmail.com","88
Rama Street","Bengaluru","Karnataka","435175","India","PDLSJ1866I","369026016751","2016-07-05","Medium","Verified","Active"
"149","CUST000149","Chakradhar","Wason","Chakradhar Wason","Male","2002-07-09","Married","Police Officer","506763","9149125875","chakradhar.wason716@gmail.com","H.No. 469, Baral","Thiruvananthapuram","Kerala","398373","India","VNNOT2867N","408943388573","2017-07-05","Low","Verified","Active"
"150","CUST000150","Osha","Mitter","Osha Mitter","Female","1964-07-18","Single","Accountant","310017","9170175012","osha.mitter77@gmail.com","317, Jayaraman Ganj","Varanasi","Uttar Pradesh","385467","India","HACDP4277F","601725387650","2026-07-03","Low","Verified","Inactive"
"151","CUST000151","Praneel","Morar","Praneel Morar","Male","2008-07-07","Divorced","Business Owner","982596","9749133221","praneel.morar331@gmail.com","H.No. 87
Chaudhari Chowk","Ludhiana","Punjab","535560","India","DCDTS1665C","312639452810","2011-07-07","High","Verified","Active"
"152","CUST000152","Janya","Dhingra","Janya Dhingra","Female","1983-07-14","Married","Teacher","9953954","9709359187","janya.dhingra295@gmail.com","H.No. 89, Sahni","Lucknow","Uttar Pradesh","235369","India","TTPTU7557L","464427124610","2025-07-03","Medium","Verified","Active"
"153","CUST000153","Jason","Tata","Jason Tata","Male","1965-07-18","Single","Lawyer","1080235","9126423859","jason.tata42@gmail.com","H.No. 77
Ganguly Chowk","Srinagar","Jammu & Kashmir","228728","India","ZWDLW8250O","016781433754","2011-07-07","Low","Verified","Active"
"154","CUST000154","Ayushman","Viswanathan","Ayushman Viswanathan","Male","1971-07-17","Divorced","Retired","384949","9813857634","ayushman.viswanathan375@gmail.com","H.No. 006, Kashyap Street","Raipur","Chhattisgarh","203875","India","KBGGI2391W","033034859265","2016-07-05","Low","Verified","Active"
"155","CUST000155","Bhanumati","Subramanian","Bhanumati Subramanian","Female","1964-07-18","Married","Nurse","460430","9534487852","bhanumati.subramanian58@gmail.com","H.No. 088
Arora Marg","Lucknow","Uttar Pradesh","848408","India","HOUQY2552S","308427638452","2014-07-06","Low","Verified","Active"
"156","CUST000156","Upasna","Gola","Upasna Gola","Female","1968-07-17","Married","Farmer","3959979","9397024277","upasna.gola874@gmail.com","H.No. 823, Vyas Ganj","Pune","Maharashtra","546156","India","LIVBF7757I","862641128454","2025-07-03","Low","Verified","Active"
"157","CUST000157","Veda","Kohli","Veda Kohli","Female","1966-07-18","Married","Doctor","454721","9589436097","veda.kohli153@gmail.com","H.No. 10, Ravi Zila","Hyderabad","Telangana","687002","India","GONDR9605I","405738787921","2020-07-04","High","Verified","Active"
"158","CUST000158","Chakrika","Tata","Chakrika Tata","Female","1974-07-16","Married","Business Owner","7066506","9737809686","chakrika.tata973@gmail.com","59/180
Kakar Ganj","Raipur","Chhattisgarh","401489","India","BXRGK6945Z","652409993972","2021-07-04","Medium","Verified","Active"
"159","CUST000159","Anamika","Gola","Anamika Gola","Female","1958-07-20","Single","Teacher","1772740","9986536874","anamika.gola38@gmail.com","H.No. 392
Bose Marg","Bhubaneswar","Odisha","293968","India","TQELQ1050M","235127761549","2012-07-06","Low","Verified","Active"
"160","CUST000160","Oni","Rajagopalan","Oni Rajagopalan","Female","1957-07-20","Single","Teacher","3650435","9600562042","oni.rajagopalan882@gmail.com","18/501, Kata Marg","Coimbatore","Tamil Nadu","599965","India","EKLGC7028F","917494617187","2017-07-05","Medium","Verified","Active"
"161","CUST000161","Alexander","Mahajan","Alexander Mahajan","Male","1956-07-20","Single","Government Employee","419325","9524256048","alexander.mahajan719@gmail.com","35
Prashad Circle","Surat","Gujarat","296194","India","KFJLP2196D","509436687805","2014-07-06","Low","Verified","Active"
"162","CUST000162","Krishna","Borah","Krishna Borah","Female","2006-07-08","Married","Mechanical Engineer","289058","9474239492","krishna.borah379@gmail.com","H.No. 26, Ramachandran Street","Dehradun","Uttarakhand","511047","India","YHWPT5321Q","383971867012","2025-07-03","Low","Verified","Active"
"163","CUST000163","Pranit","Madan","Pranit Madan","Male","2006-07-08","Married","Shopkeeper","454384","9922878562","pranit.madan14@gmail.com","126, Vala Chowk","Raipur","Chhattisgarh","101581","India","NOKBT2545K","066359810864","2018-07-05","Low","Verified","Inactive"
"164","CUST000164","Omaja","Rajan","Omaja Rajan","Female","1988-07-12","Married","Student","267801","9875602273","omaja.rajan31@gmail.com","H.No. 66, Kibe Zila","Ranchi","Jharkhand","622444","India","WEUHT3525D","287996303143","2018-07-05","Low","Verified","Active"
