account_id,account_number,customer_id,account_type_id,branch_id,opening_date,current_balance,available_balance,account_status,currency,nominee_registered,internet_banking,mobile_banking,debit_card,cheque_book,last_transaction_date,average_monthly_balance,interest_rate,account_rating
198,521393732766,147,2,33,2017-07-04,241815,241613,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-17,187891.45,0.0,Good
199,953107268715,148,1,28,2013-07-05,44945,44094,Active,INR,Yes,No,Yes,Yes,No,2026-06-14,44889.1,3.5,Good
200,710967292671,148,1,10,2019-07-04,12483,10365,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-07-01,11940.85,3.5,Good
201,767014222315,149,1,12,2017-07-04,181816,178231,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-13,148723.92,3.5,Good
202,727086828207,149,1,77,2014-07-05,6113,1713,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-18,6361.09,3.5,Excellent
203,159494965590,150,2,97,2012-07-05,80048,75546,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-02,60138.95,0.0,Average
204,861522077626,151,2,75,2022-07-03,177366,172733,Active,INR,Yes,No,Yes,Yes,No,2026-01-19,155097.63,0.0,Average
205,218333529462,152,2,23,2024-07-02,40334,38036,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-13,42626.67,0.0,Average
206,617713971090,153,3,84,2022-07-03,36551,33555,Active,INR,Yes,Yes,No,Yes,Yes,2026-06-09,31386.86,3.0,Good
207,722549976924,154,3,85,2022-07-03,43695,39735,Dormant,INR,Yes,No,Yes,Yes,Yes,2026-01-12,34200.5,3.0,Poor
208,675390074522,155,1,82,2018-07-04,7448,5291,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-13,6752.84,3.5,Good
209,581633201477,156,1,22,2019-07-04,177628,176997,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-14,140705.98,3.5,Average
210,554550841497,156,2,3,2019-07-04,41380,41027,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-21,33240.71,0.0,Good
211,619660015223,157,1,62,2021-07-03,11221,9424,Active,INR,Yes,No,No,Yes,No,2026-04-26,8607.5,3.5,Average
212,117646174284,157,4,26,2013-07-05,48706,47481,Active,INR,Yes,No,Yes,Yes,Yes,2026-06-02,35909.76,6.75,Average
213,864690744696,157,4,68,2013-07-05,10079,8200,Dormant,INR,Yes,No,Yes,Yes,No,2026-01-05,9377.99,6.75,Good
214,919089557304,158,3,1,2023-07-03,28565,24308,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-17,26683.94,3.0,Good
215,295345711567,159,1,48,2011-07-06,103398,101320,Frozen,INR,Yes,No,Yes,Yes,No,2026-06-02,103307.6,3.5,Good
216,854613115559,160,1,91,2025-07-02,155005,153689,Active,INR,Yes,No,No,Yes,Yes,2026-06-10,112476.62,3.5,Good
217,800832452999,161,1,64,2012-07-05,3984692,3984605,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-20,3902527.22,3.5,Good
218,536667873501,162,1,52,2020-07-03,20319,16078,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-03,17052.48,3.5,Poor
219,655799411087,163,2,14,2024-07-02,39804,35683,Active,INR,No,No,No,Yes,No,2026-02-05,31845.45,0.0,Good
220,133767132866,164,1,62,2023-07-03,914704,912592,Active,INR,Yes,No,Yes,Yes,Yes,2026-04-03,829272.19,3.5,Excellent
221,445644173785,165,1,46,2020-07-03,279722,275023,Active,INR,No,Yes,No,Yes,Yes,2026-05-02,293455.51,3.5,Good
222,644015264013,165,1,79,2026-07-02,311872,307437,Dormant,INR,Yes,Yes,Yes,Yes,No,2026-02-05,326688.27,3.5,Good
223,978431344897,166,4,55,2011-07-06,4591,162,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-20,4058.57,6.75,Average
224,302978869243,166,1,71,2018-07-04,76411,74469,Active,INR,No,Yes,Yes,Yes,Yes,2026-03-29,64646.09,3.5,Good
225,710898131522,166,1,56,2014-07-05,18595,16989,Active,INR,No,Yes,Yes,Yes,Yes,2026-01-22,16862.0,3.5,Average
226,336481055559,167,1,33,2011-07-06,62507,61719,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-27,54050.08,3.5,Good
227,840130627060,167,2,66,2011-07-06,23039,19378,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-07,20014.59,0.0,Good
228,878640446584,168,4,35,2014-07-05,20617,18395,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-21,15948.37,6.75,Excellent
229,703327738944,169,2,7,2026-07-02,1311,-1941,Active,INR,No,Yes,Yes,Yes,No,2026-03-25,1079.93,0.0,Good
230,460413350528,169,1,61,2012-07-05,2071,-2357,Dormant,INR,Yes,Yes,No,Yes,Yes,2026-03-08,1972.46,3.5,Good
231,585715936048,170,1,40,2015-07-05,30294,26918,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-04,27689.91,3.5,Average
232,701326422452,171,3,48,2020-07-03,10599,7227,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-07,8534.23,3.0,Good
233,297862546067,172,3,18,2017-07-04,28657,27753,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-20,31175.56,3.0,Excellent
234,338343109321,173,1,44,2013-07-05,38733,36181,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-26,27981.31,3.5,Average
235,233198169302,173,1,99,2019-07-04,21902,18750,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-19,21166.16,3.5,Good
236,705321613659,173,1,67,2023-07-03,5113,3038,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-03,4873.53,3.5,Good
237,622657797547,174,1,89,2022-07-03,113725,110683,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-23,82339.28,3.5,Good
238,812056451102,175,1,97,2015-07-05,2328502,2324909,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-03,2037439.25,3.5,Good
239,709286469474,176,1,21,2024-07-02,45627,41276,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-27,45328.74,3.5,Average
240,676341100765,177,1,88,2011-07-06,890267,885750,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-21,920604.93,3.5,Excellent
241,823223524936,178,1,63,2018-07-04,75888,75486,Active,INR,Yes,Yes,No,Yes,Yes,2026-06-12,67329.63,3.5,Good
242,180463207281,178,1,39,2024-07-02,65284,63516,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-04-30,60584.27,3.5,Poor
243,280835742836,179,1,24,2014-07-05,143838,139704,Active,INR,Yes,No,Yes,Yes,Yes,2026-04-10,149295.44,3.5,Good
244,704584113184,180,3,96,2018-07-04,49873,46924,Dormant,INR,Yes,Yes,Yes,No,Yes,2026-02-20,37605.95,3.0,Average
245,660723713626,181,9,72,2022-07-03,30638,29866,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-17,22572.92,4.0,Good
246,734378901229,182,2,13,2017-07-04,711995,711689,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-13,617021.05,0.0,Average
247,435239926875,182,3,68,2025-07-02,52998,50383,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-24,57683.88,3.0,Average
248,729109005390,183,1,96,2025-07-02,28992,24502,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-09,22591.82,3.5,Good
249,853008319200,184,1,74,2024-07-02,113522,112601,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-15,87151.08,3.5,Good
250,929598665291,185,3,94,2024-07-02,61765,60845,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-06,60376.4,3.0,Excellent
251,673577524502,185,1,97,2018-07-04,31750,27255,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-14,28915.35,3.5,Good
252,827518691220,186,1,35,2015-07-05,4444,3561,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-07,4717.52,3.5,Good
253,370753674918,187,1,68,2017-07-04,170059,167327,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-24,137807.53,3.5,Excellent
254,823241769003,188,1,18,2024-07-02,46369,43238,Active,INR,Yes,No,Yes,Yes,Yes,2026-03-15,50459.44,3.5,Poor
255,439895592795,189,1,89,2022-07-03,19082,15559,Closed,INR,No,Yes,No,Yes,Yes,2026-02-10,17425.39,3.5,Average
256,403818855227,190,3,20,2020-07-03,11933,11059,Active,INR,Yes,No,Yes,Yes,Yes,2026-01-31,9461.35,3.0,Average
257,303469606309,191,2,50,2011-07-06,181682,177801,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-19,143351.04,0.0,Average
258,374395096441,192,1,55,2014-07-05,921277,920935,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-15,838447.02,3.5,Average
259,911679372078,193,1,6,2014-07-05,61120,56892,Active,INR,No,Yes,Yes,Yes,No,2026-04-20,54063.02,3.5,Good
260,890662422778,193,2,65,2023-07-03,87288,85816,Active,INR,No,Yes,Yes,Yes,Yes,2026-05-18,76941.95,0.0,Average
261,279514541425,194,3,92,2023-07-03,925319,924572,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-22,874268.24,3.0,Good
262,276738289659,194,1,19,2021-07-03,137869,137449,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-30,149473.92,3.5,Excellent
263,337244881036,195,1,76,2011-07-06,206030,202313,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-10,211808.84,3.5,Good
264,429008605834,195,1,43,2024-07-02,902,501,Active,INR,No,Yes,Yes,Yes,No,2026-02-06,915.46,3.5,Good
265,176537454301,196,1,98,2013-07-05,538504,533995,Active,INR,Yes,Yes,No,Yes,Yes,2026-05-10,526835.59,3.5,Good
266,416568319740,197,2,55,2016-07-04,176790,174663,Active,INR,No,Yes,Yes,Yes,Yes,2026-01-22,158951.26,0.0,Average
267,232270959139,198,1,95,2020-07-03,22685,19289,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-21,18188.08,3.5,Excellent
268,896269968671,198,1,73,2026-07-02,31229,29791,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-29,27874.95,3.5,Good
269,719760962237,199,1,93,2016-07-04,978657,974109,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-25,794849.57,3.5,Excellent
270,927993862448,199,9,40,2016-07-04,20877,20618,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-18,17138.5,4.0,Excellent
271,269651441446,200,3,25,2016-07-04,39084,35124,Active,INR,Yes,No,Yes,Yes,No,2026-02-20,37938.33,3.0,Excellent
272,851808384035,200,2,77,2024-07-02,35401,32671,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-14,33827.08,0.0,Good
273,401324150974,201,1,15,2026-07-02,30916,26332,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-21,28740.54,3.5,Good
274,154440840533,202,3,14,2014-07-05,39075,38635,Active,INR,Yes,Yes,No,Yes,No,2026-03-10,36985.51,3.0,Good
275,614101569834,203,2,13,2012-07-05,8740,6198,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-26,7020.15,0.0,Good
276,482736935583,203,1,62,2012-07-05,5412,4013,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-05,4493.84,3.5,Good
277,522978578380,204,1,9,2016-07-04,48702,46997,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-03,37463.24,3.5,Average
278,205463298641,204,2,57,2021-07-03,41892,39369,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-02-26,40132.35,0.0,Excellent
279,526453759246,205,1,79,2012-07-05,10013,8411,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-13,9884.0,3.5,Poor
280,100228180081,206,1,91,2015-07-05,36490,35592,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-27,31469.45,3.5,Good
281,499107611387,206,1,54,2022-07-03,41122,38759,Closed,INR,Yes,Yes,Yes,Yes,No,2026-02-28,39607.5,3.5,Poor
282,300245327485,206,1,59,2013-07-05,929170,924648,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-03,915094.93,3.5,Good
283,630773212852,207,1,89,2024-07-02,12482,11319,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-19,13180.57,3.5,Excellent
284,956996442263,207,1,2,2011-07-06,842819,839100,Active,INR,Yes,Yes,Yes,No,No,2026-04-19,646444.92,3.5,Average
285,158294989798,208,1,85,2017-07-04,66101,65878,Active,INR,Yes,Yes,No,Yes,Yes,2026-04-22,53547.55,3.5,Good
286,872160076885,209,2,31,2011-07-06,19905,18424,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-24,20602.58,0.0,Average
287,905640333459,209,1,45,2025-07-02,25595,23430,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-16,20308.72,3.5,Average
288,844670037287,210,1,41,2025-07-02,53110,52313,Active,INR,Yes,No,Yes,Yes,No,2026-04-08,42919.81,3.5,Average
289,301834320922,211,1,41,2026-07-02,101099,101030,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-21,80955.88,3.5,Excellent
290,244331026445,212,1,49,2021-07-03,9734,8826,Active,INR,Yes,Yes,No,Yes,No,2026-04-23,9809.38,3.5,Average
291,466741203353,213,3,8,2018-07-04,4216,2048,Active,INR,Yes,No,Yes,Yes,Yes,2026-06-05,3193.83,3.0,Average
292,378002689583,214,2,100,2012-07-05,7234,7081,Active,INR,Yes,Yes,No,Yes,Yes,2026-01-04,6018.2,0.0,Good
293,966777123854,215,2,9,2019-07-04,164310,164283,Active,INR,Yes,No,Yes,Yes,No,2026-04-08,159829.97,0.0,Good
294,945079711127,216,6,38,2020-07-03,556582,555136,Active,INR,No,Yes,Yes,Yes,Yes,2026-01-07,469590.71,3.5,Excellent
295,637895197839,217,2,50,2024-07-02,4018805,4014377,Active,INR,Yes,No,Yes,No,Yes,2026-04-07,2903272.27,0.0,Average
296,181281464998,218,1,5,2022-07-03,190657,186652,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-19,181708.43,3.5,Poor
297,777742296899,219,1,29,2024-07-02,48735,47075,Active,INR,Yes,No,Yes,Yes,No,2026-02-05,44755.98,3.5,Good
298,929535295578,219,7,54,2021-07-03,3493,463,Active,INR,Yes,No,Yes,Yes,No,2026-01-27,2970.63,3.5,Good
299,556485151090,220,1,89,2011-07-06,73368,72329,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-23,68856.51,3.5,Average
300,229673235422,220,2,68,2023-07-03,141188,138224,Active,INR,No,Yes,Yes,Yes,Yes,2026-06-19,109771.92,0.0,Average
301,808901650662,221,7,47,2017-07-04,367521,365805,Active,INR,Yes,No,Yes,Yes,No,2026-02-15,283121.66,3.5,Average
302,460340767168,222,1,30,2023-07-03,135452,132781,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-03,121062.0,3.5,Average
303,792323623688,223,4,46,2018-07-04,21670,20014,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-17,16652.97,6.75,Good
304,639111891855,224,2,28,2011-07-06,47888,44098,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-01,51647.25,0.0,Poor
305,564000867145,224,3,68,2014-07-05,60502,56576,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-06,60061.21,3.0,Poor
306,922788520398,225,1,75,2026-07-02,11044,7318,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-03,10528.92,3.5,Average
307,695336159647,226,3,74,2020-07-03,58576,57913,Active,INR,Yes,No,Yes,Yes,Yes,2026-06-19,43603.19,3.0,Good
308,363431517086,227,1,70,2023-07-03,67566,63647,Active,INR,Yes,No,Yes,Yes,No,2026-04-11,56828.73,3.5,Good
309,236706918527,228,1,61,2017-07-04,140500,136798,Active,INR,Yes,No,Yes,Yes,Yes,2026-03-07,103256.75,3.5,Good
310,265340472930,229,6,27,2026-07-02,93193,90792,Active,INR,Yes,No,Yes,Yes,No,2026-06-27,76102.03,3.5,Excellent
311,459861670494,230,1,63,2012-07-05,157923,154172,Active,INR,Yes,No,Yes,Yes,Yes,2026-04-20,159170.58,3.5,Excellent
312,293158449347,230,1,91,2022-07-03,20903,19583,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-09,20544.59,3.5,Average
313,542488684437,231,1,64,2022-07-03,7347,3595,Dormant,INR,Yes,No,Yes,Yes,Yes,2026-04-18,6535.63,3.5,Good
314,857368882647,231,5,15,2011-07-06,963934,963606,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-09,800592.09,6.25,Good
315,593274637666,231,1,87,2024-07-02,8625,4433,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-23,6547.91,3.5,Average
316,336599434547,232,1,94,2012-07-05,523051,519647,Active,INR,Yes,No,No,Yes,No,2026-05-28,540941.76,3.5,Good
317,546705026598,233,1,82,2018-07-04,31982,28587,Active,INR,Yes,Yes,No,Yes,No,2026-04-19,29472.91,3.5,Excellent
318,103398262106,234,3,20,2018-07-04,42382,39924,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-02-27,45040.08,3.0,Good
319,720538961885,234,1,56,2018-07-04,42313,38414,Frozen,INR,Yes,Yes,Yes,Yes,Yes,2026-02-04,30609.4,3.5,Good
320,494944389256,235,1,7,2017-07-04,121479,119090,Active,INR,No,Yes,Yes,Yes,Yes,2026-05-21,111455.15,3.5,Average
321,258154932870,235,3,2,2022-07-03,145034,140790,Active,INR,Yes,Yes,No,Yes,Yes,2026-02-24,114351.39,3.0,Good
322,604303662163,236,2,10,2023-07-03,936379,935304,Dormant,INR,Yes,Yes,Yes,Yes,No,2026-01-31,851401.15,0.0,Poor
323,856525672791,236,1,30,2017-07-04,433160,432134,Active,INR,No,Yes,Yes,Yes,Yes,2026-03-01,434430.72,3.5,Excellent
324,168905369375,237,3,39,2026-07-02,691869,691079,Active,INR,No,Yes,No,Yes,Yes,2026-06-09,524590.84,3.0,Average
325,175463586247,238,1,13,2026-07-02,20523,16191,Active,INR,Yes,Yes,No,Yes,No,2026-06-07,21953.31,3.5,Poor
326,565486902215,239,1,28,2019-07-04,22133,18795,Active,INR,No,Yes,Yes,Yes,No,2026-01-03,18045.22,3.5,Average
327,852959336285,239,1,57,2019-07-04,150869,146332,Active,INR,No,Yes,No,Yes,No,2026-01-10,127782.51,3.5,Excellent
328,534407455886,240,2,52,2023-07-03,6494,5112,Active,INR,No,Yes,Yes,No,Yes,2026-03-16,6429.58,0.0,Good
329,660426801255,241,1,36,2022-07-03,143349,139625,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-19,147954.08,3.5,Good
330,933637405200,241,1,10,2011-07-06,135710,131893,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-13,95956.22,3.5,Average
331,140628914201,242,3,5,2021-07-03,35142,30582,Active,INR,Yes,No,Yes,Yes,Yes,2026-03-25,31451.46,3.0,Excellent
332,162305737863,242,2,51,2018-07-04,699029,694977,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-01,501935.94,0.0,Average
333,495102397520,242,1,53,2015-07-05,11763,11301,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-15,8772.71,3.5,Good
334,746262440107,243,1,3,2016-07-04,6921,3827,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-25,6236.56,3.5,Average
335,184985160448,244,2,69,2020-07-03,721092,718738,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-04,532089.06,0.0,Good
336,434250413655,245,3,65,2017-07-04,7786,4240,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-12,6012.66,3.0,Excellent
337,394064794239,246,3,82,2013-07-05,105825,101188,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-17,109809.18,3.0,Good
338,379862578593,246,3,88,2019-07-04,23341,20017,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-13,20278.84,3.0,Poor
339,146611222874,247,1,93,2011-07-06,26935,26772,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-31,26091.09,3.5,Average
340,671748806457,248,3,86,2018-07-04,79343,75277,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-25,81115.26,3.0,Average
341,747951221385,249,1,8,2011-07-06,21479,17109,Active,INR,No,Yes,Yes,Yes,No,2026-05-26,18154.03,3.5,Average
342,856149060026,249,3,86,2019-07-04,59126,57054,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-03,61671.9,3.0,Good
343,793374563200,250,1,41,2013-07-05,29720,29443,Active,INR,Yes,No,Yes,Yes,No,2026-04-08,29332.28,3.5,Average
344,996485223416,250,3,71,2016-07-04,27103,23390,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-07-02,23315.76,3.0,Good
345,245011679626,251,1,77,2013-07-05,948227,945611,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-21,739110.22,3.5,Good
346,789823300897,252,3,30,2024-07-02,55436,51648,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-10,60049.0,3.0,Good
347,326403032206,253,1,25,2018-07-04,8615,6257,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-10,6683.05,3.5,Good
348,605291029245,254,1,11,2026-07-02,168221,164380,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-31,134995.71,3.5,Excellent
349,984622430329,254,1,77,2025-07-02,571513,571470,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-09,409460.49,3.5,Good
350,256478241389,255,1,34,2023-07-03,84582,82016,Active,INR,Yes,No,No,Yes,No,2026-04-21,89751.4,3.5,Good
351,939628631826,256,4,20,2012-07-05,164236,163801,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-03,180344.38,6.75,Poor
352,233779872025,256,1,45,2024-07-02,5841,4173,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-03,4584.94,3.5,Poor
353,127181378199,257,3,37,2023-07-03,37291,34062,Active,INR,No,Yes,Yes,Yes,Yes,2026-01-15,33261.41,3.0,Good
354,980285341987,258,2,73,2022-07-03,168778,167047,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-29,143892.76,0.0,Good
355,410965923977,259,7,83,2022-07-03,15846,14859,Active,INR,Yes,Yes,No,Yes,Yes,2026-04-02,15310.53,3.5,Average
356,567105570530,260,1,48,2021-07-03,41224,37668,Active,INR,Yes,Yes,No,Yes,Yes,2026-05-24,44203.14,3.5,Good
357,852168129596,261,1,39,2019-07-04,7671,3386,Active,INR,Yes,Yes,No,Yes,Yes,2026-03-19,5659.62,3.5,Average
358,609647598193,262,1,23,2021-07-03,4175,956,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-09,3964.26,3.5,Good
359,218856385625,263,3,56,2026-07-02,4133269,4133222,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-29,4093443.14,3.0,Good
360,221078573005,263,3,3,2020-07-03,5910,5691,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-15,4340.53,3.0,Average
361,588348940320,263,1,63,2011-07-06,11430,11270,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-30,8470.38,3.5,Average
362,664728503496,264,1,76,2011-07-06,47924,46025,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-18,50591.27,3.5,Excellent
363,479972494374,265,2,57,2019-07-04,55455,51297,Active,INR,No,Yes,Yes,Yes,No,2026-05-30,58409.05,0.0,Average
364,197707303246,266,1,86,2011-07-06,40955,39898,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-03,32099.43,3.5,Excellent
365,573896962291,267,3,15,2019-07-04,727936,726948,Active,INR,Yes,No,Yes,Yes,No,2026-02-10,587441.8,3.0,Good
366,220150248779,268,1,79,2023-07-03,164774,160167,Active,INR,Yes,Yes,No,Yes,Yes,2026-04-19,162016.56,3.5,Average
367,943599221967,269,3,99,2026-07-02,344465,342456,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-18,290817.11,3.0,Average
368,606368334557,270,3,67,2015-07-05,649654,649411,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-22,709927.58,3.0,Good
369,674992239989,271,3,38,2013-07-05,65155,61862,Active,INR,Yes,No,Yes,Yes,Yes,2026-04-22,69069.73,3.0,Good
370,816321359053,272,1,52,2020-07-03,931352,928882,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-14,757721.11,3.5,Excellent
371,953977920894,273,1,39,2013-07-05,11535,7396,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-17,12417.86,3.5,Good
372,686973941244,274,1,77,2019-07-04,949362,946493,Active,INR,Yes,No,Yes,Yes,Yes,2026-04-30,704512.78,3.5,Good
373,199136208208,275,3,8,2013-07-05,946210,945145,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-23,992390.65,3.0,Good
374,605565542051,276,10,17,2023-07-03,8020,6279,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-20,5967.96,3.5,Good
375,967703557447,277,1,19,2022-07-03,34345,29515,Active,INR,No,Yes,Yes,Yes,No,2026-07-02,25722.04,3.5,Good
376,621311558165,278,1,93,2022-07-03,30297,29163,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-24,29260.87,3.5,Good
377,408103399401,278,1,83,2024-07-02,248046,246690,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-09,182080.85,3.5,Poor
378,228929180458,279,3,85,2021-07-03,99649,99494,Active,INR,Yes,No,No,Yes,Yes,2026-02-16,93943.29,3.0,Good
379,450159671754,280,3,49,2018-07-04,381,-364,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-15,411.81,3.0,Average
380,551583429501,281,7,42,2018-07-04,2973,-103,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-02-22,2975.84,3.5,Good
381,356124109617,282,1,3,2018-07-04,7615,3077,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-03-20,6688.96,3.5,Average
382,567947908034,283,3,72,2012-07-05,34465,34123,Active,INR,Yes,No,Yes,No,Yes,2026-03-01,27893.25,3.0,Good
383,720769186654,284,10,9,2017-07-04,48349,47615,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-27,43607.32,3.5,Average
384,329100555535,285,5,59,2016-07-04,3777792,3777662,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-19,3268792.0,6.25,Average
385,996926970536,285,2,86,2012-07-05,6435,5424,Active,INR,Yes,No,Yes,Yes,No,2026-01-05,7036.79,0.0,Excellent
386,493888005209,286,1,25,2024-07-02,55186,52703,Active,INR,Yes,No,No,Yes,Yes,2026-01-03,54236.09,3.5,Good
387,312823296844,287,3,85,2021-07-03,17271,16736,Active,INR,Yes,Yes,No,Yes,No,2026-04-23,13415.09,3.0,Average
388,841487304145,288,2,84,2025-07-02,675977,673331,Active,INR,No,Yes,Yes,Yes,Yes,2026-06-21,712155.95,0.0,Good
389,187336896474,288,1,74,2026-07-02,44893,43045,Frozen,INR,Yes,Yes,Yes,Yes,Yes,2026-01-23,42653.64,3.5,Excellent
390,672663401870,288,1,31,2024-07-02,393,-4521,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-24,334.43,3.5,Average
391,211951716708,289,3,87,2025-07-02,64363,59782,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-15,61119.31,3.0,Good
392,216790817958,290,1,14,2026-07-02,32258,27383,Active,INR,Yes,No,No,Yes,Yes,2026-04-03,28012.94,3.5,Average
393,817086628836,291,1,97,2015-07-05,13965,11416,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-30,12667.26,3.5,Average
394,964152836923,292,1,9,2016-07-04,1819597,1818046,Active,INR,Yes,No,Yes,Yes,Yes,2026-04-08,1722141.67,3.5,Good
395,612090127557,293,1,80,2020-07-03,42502,40544,Active,INR,Yes,No,Yes,Yes,Yes,2026-07-01,35919.58,3.5,Excellent
396,148790438662,294,1,4,2020-07-03,862003,860383,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-13,610812.58,3.5,Average
